index,budget,genres,id,popularity,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count
2257,10000000,Drama Romance,314385,11.267676,11/12/2015,3727746,122,"[{""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",By the Sea,5.4,156
2258,20000000,Animation Fantasy Science Fiction,8953,9.129808,7/17/2004,0,126,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Steamboy,6.4,102
2259,0,Drama,29078,2.013405,1/1/2005,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Game of Their Lives,5.8,14
2260,0,Drama Mystery Thriller Crime Romance,46503,20.086645,12/3/2010,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",All Good Things,5.9,286
2261,20000000,Adventure,10448,3.581906,9/9/1994,305070,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Rapa Nui,6.2,33
2262,0,Comedy Drama Family Fantasy Science Fiction,13688,12.373248,1/30/2008,47301471,86,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",CJ7,6.1,107
2263,0,Comedy Fantasy,10353,12.283025,2/11/1998,0,118,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",The Visitors II: The Corridors of Time,5.8,221
2264,20000000,Action Comedy Horror Mystery Science Fiction,43935,10.617236,3/16/2011,4634062,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",Dylan Dog: Dead of Night,4.5,139
2265,20000000,Drama Thriller,11458,6.377308,11/21/2002,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",People I Know,5.5,48
2266,20000000,Drama Fantasy,44638,3.620537,12/10/2010,346594,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Tempest,6,31
2267,0,Horror Mystery Thriller,241257,27.215666,10/1/2015,17671101,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Regression,5.3,585
2268,0,Action History Drama,14538,4.127155,4/3/2008,0,102,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Three Kingdoms: Resurrection of the Dragon,6.6,35
2269,20000000,Crime Drama Thriller,13250,13.118983,7/27/2007,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Butterfly on a Wheel,6.3,130
2270,20000000,Comedy Animation Adventure Family,133931,14.182301,6/5/2012,0,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Zambezia,5.3,68
2271,0,Drama History,280871,0.416179,7/11/2014,0,170,"[{""iso_639_1"": ""ta"", ""name"": ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd""}]",Ramanujan,5,3
2272,0,Animation,239897,0.485405,1/24/2014,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dwegons,0.5,1
2273,20000000,Drama,184341,7.444189,8/26/2016,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Hands of Stone,6.1,109
2274,20000000,Thriller,334074,33.625477,5/21/2015,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Survivor,5.4,404
2275,27220000,Thriller Crime,199373,28.060472,7/18/2013,5496951,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Frozen Ground,6.1,465
2276,19400000,Drama Romance,14202,20.746932,12/9/2006,0,125,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Painted Veil,7.1,312
2277,27000000,Action Crime Drama History Thriller,6968,7.727035,9/24/2008,0,150,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",The Baader Meinhof Complex,7.1,157
2278,22000000,Adventure Drama Western,581,45.707835,11/9/1990,424208848,181,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dances with Wolves,7.6,1046
2279,20000000,Comedy,52449,28.497242,5/16/2011,216197492,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Bad Teacher,5.4,1584
2280,19000000,Drama Crime Mystery,12150,11.47316,9/15/1989,110879513,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sea of Love,6.7,141
2281,19000000,Comedy,11247,25.28132,7/10/2004,70067909,95,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",A Cinderella Story,6.1,713
2282,14000000,Crime Horror Mystery,4232,45.99611,12/20/1996,173046663,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Scream,7,1476
2283,0,Horror Thriller,9378,20.392858,10/26/2001,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Thir13en Ghosts,5.4,440
2284,19000000,Horror Thriller,694,78.699993,5/22/1980,44017374,144,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Shining,8.1,3757
2285,19000000,Adventure Comedy Science Fiction Family,105,76.603233,7/3/1985,381109762,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Back to the Future,8,6079
2286,19000000,Horror Mystery Thriller,11377,13.664614,10/29/1999,40846082,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",House on Haunted Hill,5.5,209
2287,0,Drama Comedy,26367,2.242809,9/11/2009,0,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",I Can Do Bad All By Myself,6,40
2288,27000000,Action Drama,385383,1.224105,7/22/2016,0,90,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Fight Valley,3.9,8
2289,19000000,Comedy Romance Drama,41210,27.494037,5/11/2010,49830607,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Switch,5.9,583
2290,18000000,Comedy,12090,18.47518,1/9/2003,101564935,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Just Married,5.3,404
2291,19100000,Drama Action Thriller Crime War,62630,10.559414,2/11/2011,5728213,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Devil's Double,6.5,208
2292,0,Animation Drama Family Science Fiction,16110,1.916351,7/26/2000,0,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Thomas and the Magic Railroad,4.6,8
2293,20000000,Mystery Horror Action,29427,28.867568,2/26/2010,54956140,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Crazies,6.2,633
2294,15000000,Fantasy Adventure Animation Family,129,118.968562,7/20/2001,274925095,125,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Spirited Away,8.3,3840
2295,0,Action Crime,244114,3.376967,12/12/2013,0,110,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Firestorm,5.9,43
2296,25000000,Action Drama History,2669,7.436491,5/4/1984,8613462,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Bounty,6.5,108
2297,0,Drama,203833,57.84156,11/8/2013,76586316,131,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Book Thief,7.4,1486
2298,19000000,Comedy Adventure Romance,13523,17.952817,10/16/2008,18755936,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sex Drive,6,342
2299,19000000,Romance Comedy,25195,21.959742,1/8/2010,29922472,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Leap Year,6.4,465
2300,19000000,Drama History,17277,4.229942,3/24/1964,4750000,188,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Fall of the Roman Empire,6,33
2301,19000000,Comedy Drama Romance,50725,11.766564,3/4/2011,6928068,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Take Me Home Tonight,6.2,208
2302,0,Drama,82631,2.366251,9/28/2012,5310554,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Won't Back Down,5.8,40
2303,19000000,Family Fantasy Music,73191,0.068228,11/24/1993,2119994,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Nutcracker,5.6,5
2304,18000000,Thriller Drama Music Crime,22479,5.380733,8/16/1996,0,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Kansas City,6.1,12
2305,0,Drama,340611,5.625989,7/29/2016,0,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Indignation,6.8,69
2306,19000000,Horror Thriller Drama,10065,30.205943,4/15/2005,108047131,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Amityville Horror,6,588
2307,19000000,Comedy Crime Drama,2757,26.441669,12/6/2002,32801173,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Adaptation.,7.3,638
2308,15000000,Horror,11683,15.262492,6/24/2005,46770602,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Land of the Dead,6,381
2309,0,Action,244339,1.583918,3/10/2013,0,107,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Out of Inferno,5.8,11
2310,18500000,Adventure Drama Comedy,1878,44.511363,5/22/1998,10680275,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fear and Loathing in Las Vegas,7.2,1301
2311,18500000,Comedy Romance Fantasy,23082,16.665841,9/13/2009,31912793,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",The Invention of Lying,6,518
2312,18000000,Comedy,195589,36.471231,5/8/2014,268157400,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Neighbors,6.2,2713
2313,23000000,Romance Comedy Crime Fantasy,854,85.30318,7/29/1994,351583407,101,"[{""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Mask,6.6,2472
2314,18000000,Fantasy Drama Comedy Romance Family,2280,20.716023,6/3/1988,151668774,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Big,6.9,993
2315,18000000,Comedy,496,29.487784,11/1/2006,261572744,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""kk"", ""name"": ""\u049b\u0430\u0437\u0430\u049b""}]",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579
2316,18000000,Comedy,8835,25.43954,7/13/2001,141774679,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Legally Blonde,6.1,882
2317,18000000,Science Fiction Action Adventure Thriller,157,15.314027,5/31/1984,87000000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Star Trek III: The Search for Spock,6.4,434
2318,19000000,Crime Drama Horror Thriller,8643,32.602868,9/9/2005,144216468,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Exorcism of Emily Rose,6.3,659
2319,17000000,Comedy,10402,9.832326,12/10/1999,65535067,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Deuce Bigalow: Male Gigolo,5.5,308
2320,16000000,Thriller Action Science Fiction,218043,33.452469,10/3/2014,19682924,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Left Behind,3.7,392
2321,0,Comedy Drama Romance,9043,14.190837,12/14/2005,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Family Stone,6.2,249
2322,18000000,Comedy Drama,21301,6.501815,1/20/2004,65070412,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Barbershop 2:  Back in Business,5.6,74
2323,23000000,Drama Comedy Crime,10147,26.58873,11/26/2003,76488889,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Bad Santa,6.5,656
2324,16500000,Science Fiction Comedy Crime,816,36.15716,5/2/1997,67683989,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Austin Powers: International Man of Mystery,6.5,1013
2325,18000000,Romance Comedy Family,302688,16.027955,3/23/2016,88923251,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",My Big Fat Greek Wedding 2,5.5,322
2326,21000000,Family Comedy,60307,14.329891,3/25/2011,72417394,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Diary of a Wimpy Kid: Rodrick Rules,6.3,238
2327,18000000,Science Fiction Action Adventure Thriller,106,50.009408,6/11/1987,98235548,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Predator,7.3,2093
2328,18000000,Drama History Music,279,31.82675,10/26/1984,51973029,160,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Amadeus,7.8,1076
2329,0,Crime Horror,8617,9.642041,4/10/2008,14796236,88,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Prom Night,4.8,167
2330,17000000,Comedy,10625,36.423717,4/30/2004,129042871,97,"[{""iso_639_1"": ""sw"", ""name"": ""Kiswahili""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",Mean Girls,6.9,2320
2331,0,Comedy Drama Romance,10934,12.309718,4/30/2003,0,113,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Under the Tuscan Sun,6.4,172
2332,19800000,Drama Mystery Thriller,5279,11.693272,11/7/2001,87754044,137,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Gosford Park,6.8,246
2333,18000000,Comedy Drama Fantasy Romance,10013,12.243887,10/5/1986,41382841,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Peggy Sue Got Married,5.9,136
2334,18000000,Drama Comedy,194662,89.811154,8/27/2014,103215094,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Birdman,7.4,4535
2335,18000000,Comedy Drama,160588,34.694216,7/25/2013,99206215,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Blue Jasmine,7,1098
2336,15000000,Drama History Crime Thriller Action,9829,17.50138,4/28/2006,76286096,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",United 93,6.9,367
2337,18000000,Romance Music Family,10028,18.492655,11/24/2003,62646763,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Honey,6,303
2338,18000000,Action Comedy,10535,11.238522,5/24/1996,0,81,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Spy Hard,4.9,147
2339,1000000,Horror,790,14.518598,2/8/1980,21378361,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Fog,6.4,311
2340,18000000,Action Drama,43959,19.234672,4/8/2011,47088990,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Soul Surfer,6.9,342
2341,18000000,War Comedy Drama,10364,4.504377,6/24/1970,24911670,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Catch-22,6.7,72
2342,0,Comedy Crime Drama,16991,10.529143,4/10/2009,24007324,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Observe and Report,5.6,225
2343,18000000,Adventure Fantasy Action,9610,18.379124,6/29/1984,100000000,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Conan the Destroyer,5.8,383
2344,18000000,Drama,1578,35.524457,11/14/1980,23000000,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Raging Bull,7.7,938
2345,18000000,Drama Romance,25643,13.472365,9/18/2009,36133014,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Love Happens,5.6,180
2346,18000000,Action Adventure Crime Drama Family,11904,8.321586,12/4/1985,0,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Young Sherlock Holmes,6.7,167
2347,0,Music Comedy Drama Romance,28665,7.668063,1/1/2009,0,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fame,5.5,135
2348,18000000,Adventure Drama Thriller,44115,52.464877,11/5/2010,35692920,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",127 Hours,7,2606
2349,0,Action Comedy Crime,10569,11.423533,5/19/2000,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Small Time Crooks,6.4,155
2350,18000000,Drama Music,10560,6.961736,5/12/2000,17200925,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Center Stage,6.8,90
2351,17000000,Comedy Family,333348,9.191187,11/12/2015,24000000,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Love the Coopers,5.4,167
2352,18000000,Family Action Adventure,20483,4.492859,2/6/2004,16702864,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Catch That Kid,4.9,76
2353,18000000,Drama,11457,5.706767,10/25/2001,0,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Life as a House,7.2,120
2354,30000000,Drama History,321697,53.670525,10/9/2015,34441873,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Steve Jobs,6.8,1573
2355,18000000,Comedy Romance,19840,14.15192,7/10/2009,0,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","I Love You, Beth Cooper",5.1,197
2356,18000000,Drama Comedy Romance,22327,13.462544,9/11/2009,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Youth in Revolt,5.9,319
2357,18000000,Action Adventure Romance Western,38665,11.725805,8/20/1981,2945600,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Legend of the Lone Ranger,3.7,14
2358,21000000,Drama Thriller,2575,7.047975,2/11/2001,28008462,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Tailor of Panama,6.2,92
2359,18000000,Drama Mystery Thriller,11644,13.628601,7/24/1981,12000000,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Blow Out,7.3,236
2360,18000000,Action Crime,146227,16.520516,8/29/2013,10501938,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Getaway,4.9,246
2361,18000000,Drama,68924,14.916264,9/27/1997,8038061,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Ice Storm,6.9,176
2362,18000000,Comedy Drama Romance,253235,9.633711,7/20/2014,25312387,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",And So It Goes,5.7,164
2363,0,Adventure Comedy Family,22102,3.455018,3/22/1989,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Troop Beverly Hills,5.6,56
2364,0,Comedy Drama Romance,18701,1.946634,9/3/2004,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Being Julia,6.4,23
2365,17000000,Drama Romance,10068,12.313143,2/14/1986,6735922,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Nine 1/2 Weeks,5.8,177
2366,18000000,Fantasy,848,3.258422,6/26/1981,14110013,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Dragonslayer,6.5,67
2367,0,Drama Romance,36811,3.659292,9/4/2009,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Last Station,6.7,55
2368,18000000,Comedy Drama History,522,24.548633,9/27/1994,5887457,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Ed Wood,7.3,630
2369,18000000,Drama,130150,17.683563,12/27/2013,20275812,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Labor Day,6.7,299
2370,18000000,History,12246,10.1449,9/20/2007,26527510,120,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""mn"", ""name"": """"}]",Mongol: The Rise of Genghis Khan,6.5,158
2371,18000000,Action Crime Thriller,13809,31.887978,9/4/2008,25739015,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",RockNRolla,6.9,836
2372,0,Adventure Action Science Fiction,27380,1.110179,6/25/1982,0,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Megaforce,3.5,15
2373,0,Drama,10549,9.814785,12/25/1996,0,242,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hamlet,7.3,117
2374,25000000,Drama Romance,33870,1.876811,10/1/2009,20719451,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Mao's Last Dancer,6.8,28
2375,18000000,Adventure Drama Science Fiction,245703,32.717853,2/18/2016,6212282,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Midnight Special,6.2,694
2376,0,Comedy Romance,10739,8.945081,8/27/2003,0,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Anything Else,6.2,149
2377,18000000,Drama History,127560,13.916583,12/26/2013,22309223,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Railway Man,6.7,273
2378,15238800,Crime Drama Mystery,37903,17.94739,5/21/2009,0,144,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",The White Ribbon,7.2,255
2379,0,Horror,396152,2.525569,5/3/2016,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Restoration,5.3,11
2380,2700000,Romance Science Fiction Horror Action Crime,10017,10.47644,11/21/1986,3500000,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Wraith,5.9,108
